RSI;RSI_60;call_buy_count:1_mln;call_buy_count:300_k;call_buy_count:500_k;call_sell_count:1_mln;call_sell_count:300_k;call_sell_count:500_k;candle_pattern:15_min;candle_pattern:1_day;candle_pattern:60_min;change;close;elem_id;ma_rating;ma_rating:15_min;ma_rating:1_day;ma_rating:60_min;mom;mom:1_day;order_call_buy_otm_count_pct;order_call_sell_otm_count_pct;order_put_buy_otm_count_pct;order_put_sell_otm_count_pct;order_sweep_count_pct:long;order_sweep_count_pct:short;os_rating;os_rating:15_min;os_rating:1_day;os_rating:60_min;premium;premium_bs_diff;premium_bs_diff_percentage;premium_bs_diff_sentiment;price_earnings_ttm_1d;price_target:1_year;put_buy_count:1_mln;put_buy_count:300_k;put_buy_count:500_k;put_sell_count:1_mln;put_sell_count:300_k;put_sell_count:500_k;recommendation_mark;rsi:15_min;rsi:1_day;rsi:60_min;sector;symbol;tech_rating;tech_rating:15_min;tech_rating:1_day;tech_rating:60_min;volume_change:15_min;volume_change:1_day;volume_change:60_min
55.53;55.869998931884766;0;2;0;0;0;0;[];[];[];-1.2000000476837158;20.979999542236328;pscrt1;0.6700000166893005;-0.4000000059604645;0.6700000166893005;0.4000000059604645;1.82;1.8200000524520874;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;-0.18000000715255737;0.27000001072883606;0.0;621200;621200;100.0;621200;0.0;27.43000030517578;0;0;0;0;0;0;1.1200000047683716;40.75;55.529998779296875;55.869998931884766;Non-Energy Minerals;PAAS;0.4699999988079071;-0.28999999165534973;0.4699999988079071;0.20000000298023224;-12.829999923706055;-46.18000030517578;-19.770000457763672
65.56;62.41999816894531;0;0;0;0;0;0;[];[];[];1.8600000143051147;130.97999572753906;pscrt1;0.9300000071525574;0.27000001072883606;0.9300000071525574;0.800000011920929;3.58;3.5799999237060547;100.0;100.0;0.0;0.0;50.0;25.0;0.18000000715255737;-0.09000000357627869;0.18000000715255737;0.0;600600;23400;3.9;23400;20.756345748901367;149.3300018310547;0;0;0;0;0;0;1.149999976158142;49.689998626708984;65.55999755859375;62.41999816894531;Finance;IBKR;0.5600000023841858;0.09000000357627869;0.5600000023841858;0.4000000059604645;-33.650001525878906;-22.399999618530273;-50.90999984741211
39.34;39.790000915527344;0;0;0;0;0;0;[];[];[];-0.8999999761581421;18.729999542236328;pscrt1;-0.9300000071525574;-0.800000011920929;-0.9300000071525574;-0.800000011920929;-1.57;-1.5700000524520874;100.0;0.0;0.0;0.0;60.0;40.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;0.18000000715255737;597300;597300;100.0;30100;7.335604667663574;19.8799991607666;0;0;0;0;0;0;2.0899999141693115;39.43000030517578;39.34000015258789;39.790000915527344;Retail Trade;KSS;-0.5600000023841858;-0.3499999940395355;-0.5600000023841858;-0.3100000023841858;-29.049999237060547;-37.369998931884766;-66.95999908447266
51.84;84.16000366210938;0;0;0;0;0;0;[];[];[];8.890000343322754;13.470000267028809;pscrt1;0.0;0.9300000071525574;0.0;0.6700000166893005;0.4;0.4000000059604645;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;-0.09000000357627869;597200;597200;100.0;597200;0.0;25.0;0;0;0;0;0;0;1.0;63.2400016784668;51.84000015258789;84.16000366210938;Energy Minerals;IEP;0.09000000357627869;0.4699999988079071;0.09000000357627869;0.28999999165534973;-33.900001525878906;10.449999809265137;-65.7300033569336
54.73;50.93000030517578;0;0;0;0;0;0;[];[];[];-0.9700000286102295;332.0199890136719;pscrt1;0.800000011920929;-0.12999999523162842;0.800000011920929;0.27000001072883606;1.51;1.5099999904632568;100.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.18000000715255737;596900;-306100;51.28;596900;57.204044342041016;324.3800048828125;0;0;0;0;1;0;1.600000023841858;46.130001068115234;54.72999954223633;50.93000030517578;Health Technology;AMGN;0.44999998807907104;-0.07000000029802322;0.44999998807907104;0.2199999988079071;44.290000915527344;-52.970001220703125;-28.030000686645508
71.82;73.47000122070312;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];0.7300000190734863;20.0;pscrt1;0.800000011920929;0.5299999713897705;0.800000011920929;0.800000011920929;2.38;2.380000114440918;23.0;0.0;100.0;0.0;40.0;20.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;-0.36000001430511475;588500;588500;100.0;373900;25.49732208251953;22.09000015258789;0;0;0;0;0;0;1.6399999856948853;57.290000915527344;71.81999969482422;73.47000122070312;Consumer Services;NCLH;0.44999998807907104;0.18000000715255737;0.44999998807907104;0.2199999988079071;32.75;-44.31999969482422;-36.65999984741211
58.51;44.08000183105469;0;1;0;0;0;0;[];[];[];-1.2000000476837158;129.3000030517578;pscrt1;0.800000011920929;-0.6700000166893005;0.800000011920929;-0.12999999523162842;4.24;4.239999771118164;100.0;100.0;0.0;0.0;0.0;50.0;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;0.09000000357627869;581600;317600;54.61;317600;0.0;145.02999877929688;0;0;0;0;0;0;1.4299999475479126;43.2400016784668;58.5099983215332;44.08000183105469;Transportation;DASH;0.3499999940395355;-0.23999999463558197;0.3499999940395355;-0.019999999552965164;33.119998931884766;-33.84000015258789;-70.16999816894531
66.82;69.06999969482422;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];0.5299999713897705;382.010009765625;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;13.51;13.510000228881836;100.0;0.0;100.0;0.0;67.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.0;575400;575400;100.0;100400;25.709863662719727;386.260009765625;0;0;0;0;0;0;1.5399999618530273;57.720001220703125;66.81999969482422;69.06999969482422;Retail Trade;HD;0.5600000023841858;0.5600000023841858;0.5600000023841858;0.4000000059604645;330.0899963378906;1.4299999475479126;-0.1599999964237213
46.31;40.36000061035156;0;1;1;0;0;0;[];[];[];-0.10000000149011612;4.840000152587891;pscrt1;-0.6700000166893005;-0.9300000071525574;-0.6700000166893005;-0.9300000071525574;0.22;0.2199999988079071;100.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;0.0;566100;566100;100.0;566100;0.0;4.639999866485596;0;0;0;0;0;0;2.430000066757202;39.849998474121094;46.310001373291016;40.36000061035156;Consumer Services;AMC;-0.28999999165534973;-0.5600000023841858;-0.28999999165534973;-0.4699999988079071;361.8299865722656;-47.869998931884766;-28.790000915527344
57.6;59.529998779296875;0;0;0;0;0;0;"[""Engulfing.Bearish""]";"[""Engulfing.Bearish""]";[];-1.25;19.770000457763672;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.5299999713897705;1.52;1.5199999809265137;0.0;0.0;0.0;0.0;50.0;50.0;0.18000000715255737;0.27000001072883606;0.18000000715255737;0.09000000357627869;555300;132900;23.93;35100;0.0;22.809999465942383;0;0;0;0;0;0;1.6200000047683716;51.720001220703125;57.599998474121094;59.529998779296875;Consumer Services;PENN;0.49000000953674316;0.4699999988079071;0.49000000953674316;0.3100000023841858;-33.09000015258789;-48.869998931884766;-42.0099983215332
63.21;55.2400016784668;0;0;0;0;0;0;[];[];[];-0.9399999976158142;133.35000610351562;pscrt1;0.800000011920929;0.4000000059604645;0.800000011920929;0.4000000059604645;2.5;2.5;100.0;0.0;100.0;0.0;20.0;20.0;0.0;0.18000000715255737;0.0;0.0;547800;547800;100.0;344600;78.84933471679688;134.52999877929688;0;0;0;0;0;0;1.75;49.41999816894531;63.209999084472656;55.2400016784668;Producer Manufacturing;MMM;0.4000000059604645;0.28999999165534973;0.4000000059604645;0.20000000298023224;-35.33000183105469;-28.469999313354492;-34.75
64.57;68.58999633789062;0;0;0;0;0;0;[];[];[];0.9700000286102295;903.8200073242188;pscrt1;0.9300000071525574;0.6700000166893005;0.9300000071525574;0.800000011920929;17.39;17.389999389648438;0.0;0.0;0.0;100.0;0.0;0.0;0.0;-0.18000000715255737;0.0;-0.09000000357627869;536800;-536800;100.0;536800;22.43882179260254;941.3300170898438;0;0;0;0;0;0;1.2200000286102295;56.56999969482422;64.56999969482422;68.58999633789062;Finance;BLK;0.4699999988079071;0.23999999463558197;0.4699999988079071;0.3499999940395355;47.470001220703125;-41.220001220703125;-26.1299991607666
73.47;77.3499984741211;0;0;0;0;0;0;[];[];[];4.360000133514404;96.55999755859375;pscrt1;0.4000000059604645;0.9300000071525574;0.4000000059604645;0.9300000071525574;18.32;18.31999969482422;100.0;0.0;0.0;100.0;100.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.18000000715255737;517700;265100;51.21;517700;18.991798400878906;96.66999816894531;0;0;0;0;0;0;1.600000023841858;62.86000061035156;73.47000122070312;77.3499984741211;Retail Trade;FIVE;0.28999999165534973;0.5600000023841858;0.28999999165534973;0.5600000023841858;327.6400146484375;43.150001525878906;141.02000427246094
29.55;30.8700008392334;0;0;0;0;0;0;[];[];"[""SpinningTop.White""]";-0.9100000262260437;321.55999755859375;pscrt1;-0.800000011920929;-0.800000011920929;-0.800000011920929;-0.800000011920929;-29.8;-29.799999237060547;100.0;0.0;100.0;0.0;67.0;33.0;-0.09000000357627869;0.27000001072883606;-0.09000000357627869;0.18000000715255737;517300;517300;100.0;169500;22.918642044067383;393.67999267578125;0;0;0;0;0;0;1.559999942779541;39.95000076293945;29.549999237060547;30.8700008392334;Health Services;HUM;-0.44999998807907104;-0.25999999046325684;-0.44999998807907104;-0.3100000023841858;359.1000061035156;24.270000457763672;38.849998474121094
36.5;38.619998931884766;0;0;0;0;0;0;[];[];[];-3.319999933242798;13.119999885559082;pscrt1;-0.800000011920929;-0.9300000071525574;-0.800000011920929;-0.9300000071525574;-2.28;-2.2799999713897705;0.0;0.0;0.0;100.0;0.0;33.0;-0.09000000357627869;0.0;-0.09000000357627869;0.0;513500;-206500;40.21;206500;0.0;28.860000610351562;0;0;0;0;0;0;1.600000023841858;44.47999954223633;36.5;38.619998931884766;Electronic Technology;VSAT;-0.44999998807907104;-0.4699999988079071;-0.44999998807907104;-0.4699999988079071;47.220001220703125;-50.130001068115234;-46.88999938964844
48.19;46.099998474121094;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";[];3.809999942779541;4.090000152587891;pscrt1;-0.4000000059604645;-0.9300000071525574;-0.4000000059604645;-0.9300000071525574;0.27;0.27000001072883606;0.0;0.0;0.0;100.0;75.0;0.0;0.0;0.09000000357627869;0.0;-0.09000000357627869;510000;-510000;100.0;290000;0.0;7.070000171661377;0;0;0;0;0;0;1.0;40.779998779296875;48.189998626708984;46.099998474121094;Technology Services;WULF;-0.20000000298023224;-0.41999998688697815;-0.20000000298023224;-0.5099999904632568;-30.149999618530273;-10.34000015258789;-11.739999771118164
56.02;58.31999969482422;0;0;0;0;0;0;[];[];[];2.5899999141693115;77.19999694824219;pscrt1;0.800000011920929;0.4000000059604645;0.800000011920929;0.800000011920929;5.32;5.320000171661377;100.0;0.0;0.0;33.0;33.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;502000;-112000;22.31;502000;0.0;82.69000244140625;0;0;0;0;0;0;1.3200000524520874;53.66999816894531;56.02000045776367;58.31999969482422;Electronic Technology;COHR;0.44999998807907104;0.20000000298023224;0.44999998807907104;0.4000000059604645;-9.880000114440918;-4.380000114440918;-46.54999923706055
42.69;52.7400016784668;0;1;0;0;0;0;"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";0.41999998688697815;143.1999969482422;pscrt1;-0.4000000059604645;0.6700000166893005;-0.4000000059604645;0.12999999523162842;-12.86;-12.859999656677246;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.18000000715255737;0.0;0.0;486500;486500;100.0;486500;36.642784118652344;158.63999938964844;0;0;0;0;0;0;1.6799999475479126;62.83000183105469;42.689998626708984;52.7400016784668;Producer Manufacturing;GNRC;-0.20000000298023224;0.41999998688697815;-0.20000000298023224;0.07000000029802322;256.19000244140625;0.36000001430511475;113.70999908447266
71.04;61.790000915527344;0;1;0;0;0;0;[];[];"[""Engulfing.Bearish""]";0.25;493.3599853515625;pscrt1;0.800000011920929;-0.12999999523162842;0.800000011920929;0.6700000166893005;12.56;12.5600004196167;0.0;100.0;0.0;0.0;50.0;50.0;-0.18000000715255737;-0.27000001072883606;-0.18000000715255737;0.0;482500;262900;54.49;262900;37.69790267944336;521.6500244140625;0;0;0;0;0;0;1.2799999713897705;47.22999954223633;71.04000091552734;61.790000915527344;Commercial Services;MA;0.3100000023841858;-0.20000000298023224;0.3100000023841858;0.33000001311302185;174.55999755859375;-4.130000114440918;46.88999938964844
44.44;47.459999084472656;0;0;0;0;0;0;[];[];[];-1.7100000381469727;12.899999618530273;pscrt1;-0.6700000166893005;-0.6700000166893005;-0.6700000166893005;-0.6700000166893005;-0.32;-0.3199999928474426;100.0;0.0;0.0;45.0;33.0;0.0;-0.09000000357627869;-0.18000000715255737;-0.09000000357627869;-0.18000000715255737;459800;-159800;34.75;459800;56.80616760253906;17.950000762939453;0;0;0;0;0;0;1.0;43.650001525878906;44.439998626708984;47.459999084472656;Commercial Services;GEO;-0.3799999952316284;-0.41999998688697815;-0.3799999952316284;-0.41999998688697815;-0.38999998569488525;-14.699999809265137;58.779998779296875
72.56;78.38999938964844;0;1;0;0;0;0;[];[];[];2.6500000953674316;192.6300048828125;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;23.98;23.979999542236328;0.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.0;459700;459700;100.0;459700;16.91977882385254;186.0;0;0;0;0;0;0;1.2899999618530273;63.13999938964844;72.55999755859375;78.38999938964844;Retail Trade;BLDR;0.5600000023841858;0.5600000023841858;0.5600000023841858;0.4000000059604645;188.5500030517578;-45.65999984741211;-25.6200008392334
59.95;46.290000915527344;0;0;0;0;0;0;[];[];[];-2.880000114440918;26.5;pscrt1;0.800000011920929;-0.6700000166893005;0.800000011920929;0.0;1.18;1.1799999475479126;0.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;-0.27000001072883606;-0.18000000715255737;-0.09000000357627869;458200;458200;100.0;458200;13.291361808776855;27.0;0;0;0;0;0;0;1.3300000429153442;24.989999771118164;59.95000076293945;46.290000915527344;Utilities;MDU;0.3100000023841858;-0.4699999988079071;0.3100000023841858;-0.05000000074505806;161.22000122070312;-49.41999816894531;-36.36000061035156
44.59;55.66999816894531;0;0;0;0;0;0;[];[];"[""SpinningTop.Black""]";0.8999999761581421;15.079999923706055;pscrt1;-0.5299999713897705;-0.12999999523162842;-0.5299999713897705;0.12999999523162842;-0.4;-0.4000000059604645;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;-0.09000000357627869;454400;-454400;100.0;454400;23.207693099975586;17.100000381469727;0;0;0;0;0;0;1.8300000429153442;48.02000045776367;44.59000015258789;55.66999816894531;Retail Trade;M;-0.18000000715255737;-0.07000000029802322;-0.18000000715255737;0.019999999552965164;3.0;-22.690000534057617;-32.65999984741211
55.29;53.41999816894531;0;1;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";[];0.11999999731779099;337.8999938964844;pscrt1;0.9300000071525574;-0.4000000059604645;0.9300000071525574;0.12999999523162842;-2.83;-2.8299999237060547;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;-0.09000000357627869;-0.18000000715255737;-0.18000000715255737;452100;452100;100.0;452100;137.60385131835938;397.4100036621094;0;0;0;0;0;0;1.3899999856948853;34.20000076293945;55.290000915527344;53.41999816894531;Technology Services;SPOT;0.3799999952316284;-0.25;0.3799999952316284;-0.019999999552965164;352.239990234375;5.199999809265137;150.97999572753906
39.21;42.970001220703125;0;0;0;0;0;0;[];[];"[""SpinningTop.Black""]";-1.600000023841858;68.97000122070312;pscrt1;-0.9300000071525574;-0.9300000071525574;-0.9300000071525574;-0.800000011920929;-3.39;-3.390000104904175;100.0;0.0;0.0;0.0;67.0;0.0;-0.09000000357627869;-0.18000000715255737;-0.09000000357627869;0.0;442800;442800;100.0;62600;42.50061798095703;96.18000030517578;0;0;0;0;0;0;1.2999999523162842;38.279998779296875;39.209999084472656;42.970001220703125;Health Technology;DXCM;-0.5099999904632568;-0.5600000023841858;-0.5099999904632568;-0.4000000059604645;17.18000030517578;-9.899999618530273;-80.43000030517578
29.48;25.15999984741211;0;0;0;0;0;0;[];[];[];-27.540000915527344;12.100000381469727;pscrt1;-0.9300000071525574;-0.6700000166893005;-0.9300000071525574;-0.800000011920929;-4.75;-4.75;100.0;100.0;0.0;0.0;0.0;50.0;-0.36000001430511475;0.18000000715255737;-0.36000001430511475;0.0;429500;69900;16.27;69900;0.0;32.400001525878906;0;0;0;0;0;0;1.0;34.38999938964844;29.479999542236328;25.15999984741211;Health Technology;ITOS;-0.6499999761581421;-0.23999999463558197;-0.6499999761581421;-0.4000000059604645;231.83999633789062;550.6400146484375;56.09000015258789
38.49;33.560001373291016;0;0;0;0;0;0;[];[];[];-5.96999979019165;125.22000122070312;pscrt1;-0.4000000059604645;-0.7300000190734863;-0.4000000059604645;-0.800000011920929;-20.47;-20.469999313354492;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;-0.09000000357627869;-0.18000000715255737;-0.18000000715255737;413400;413400;100.0;87000;23.194902420043945;161.25;0;0;0;0;0;0;1.6200000047683716;42.56999969482422;38.4900016784668;33.560001373291016;Electronic Technology;CRUS;-0.28999999165534973;-0.4099999964237213;-0.28999999165534973;-0.49000000953674316;262.260009765625;64.66000366210938;46.060001373291016
0.0;0.0;0;0;0;0;0;0;[];[];[];0.0;0.0;pscrt1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;408100;408100;100.0;408100;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;"";BITX;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61.06;43.459999084472656;0;1;0;0;0;0;[];[];"[""LongShadow.Upper""]";-1.3200000524520874;82.41000366210938;pscrt1;0.5299999713897705;-0.27000001072883606;0.5299999713897705;-0.27000001072883606;1.27;1.2699999809265137;26.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.09000000357627869;0.0;0.0;407300;407300;100.0;407300;66.67475891113281;88.27999877929688;0;0;0;0;0;0;1.2300000190734863;49.7599983215332;61.060001373291016;43.459999084472656;Health Technology;BSX;0.27000001072883606;-0.18000000715255737;0.27000001072883606;-0.12999999523162842;-61.939998626708984;-32.709999084472656;-50.7400016784668
46.62;51.060001373291016;0;0;0;0;0;0;[];[];[];-0.14000000059604645;10.399999618530273;pscrt1;-0.6700000166893005;0.0;-0.6700000166893005;-0.12999999523162842;-0.02;-0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.18000000715255737;406000;-168000;41.38;168000;0.0;12.529999732971191;0;0;0;0;0;0;2.180000066757202;46.75;46.619998931884766;51.060001373291016;Consumer Services;PARA;-0.28999999165534973;0.0;-0.28999999165534973;0.019999999552965164;46.790000915527344;-41.560001373291016;-40.31999969482422
62.19;63.38999938964844;0;0;0;0;0;0;[];[];[];6.980000019073486;11.5;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;0.79;0.7900000214576721;0.0;100.0;0.0;100.0;0.0;50.0;0.0;0.0;0.0;0.09000000357627869;402199;-402199;100.0;142801;0.0;12.0;0;0;0;0;0;0;1.399999976158142;65.37999725341797;62.189998626708984;63.38999938964844;Utilities;NOVA;0.4699999988079071;0.4699999988079071;0.4699999988079071;0.44999998807907104;271.0799865722656;75.05999755859375;212.67999267578125
63.78;58.81999969482422;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];0.75;24.1299991607666;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.9300000071525574;2.13;2.130000114440918;68.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;-0.18000000715255737;385500;385500;100.0;385500;41.57477569580078;26.8799991607666;0;0;0;0;0;0;1.340000033378601;52.060001373291016;63.779998779296875;58.81999969482422;Retail Trade;CPNG;0.44999998807907104;0.3799999952316284;0.44999998807907104;0.3799999952316284;-8.229999542236328;-74.4800033569336;12.020000457763672
65.75;60.619998931884766;0;0;0;0;0;0;[];[];[];0.8500000238418579;291.32000732421875;pscrt1;0.9300000071525574;1.0;0.9300000071525574;0.800000011920929;7.14;7.139999866485596;0.0;0.0;100.0;0.0;0.0;50.0;0.18000000715255737;0.0;0.18000000715255737;0.0;373500;373500;100.0;169500;12.305378913879395;283.04998779296875;0;0;0;0;0;0;1.5700000524520874;56.83000183105469;65.75;60.619998931884766;Finance;CB;0.5600000023841858;0.5;0.5600000023841858;0.4000000059604645;288.1199951171875;-3.440000057220459;144.75999450683594
46.81;49.029998779296875;0;0;0;0;0;0;[];[];[];-5.130000114440918;9.8100004196167;pscrt1;-0.4000000059604645;-0.6700000166893005;-0.4000000059604645;-0.6700000166893005;-1.85;-1.850000023841858;0.0;0.0;0.0;72.0;100.0;0.0;-0.27000001072883606;-0.18000000715255737;-0.27000001072883606;-0.27000001072883606;369900;-369900;100.0;369900;0.0;22.899999618530273;0;0;0;0;0;0;1.25;38.060001373291016;46.810001373291016;49.029998779296875;Health Technology;IOVA;-0.3400000035762787;-0.41999998688697815;-0.3400000035762787;-0.4699999988079071;334.5400085449219;-39.86000061035156;142.4600067138672
64.17;67.58999633789062;0;0;0;0;0;0;[];[];[];7.010000228881836;4.659999847412109;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;0.49;0.49000000953674316;0.0;0.0;0.0;100.0;100.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.09000000357627869;363400;-363400;100.0;363400;0.0;5.25;0;0;0;0;1;0;1.5399999618530273;66.37000274658203;64.16999816894531;67.58999633789062;Retail Trade;EVGO;0.5600000023841858;0.5600000023841858;0.5600000023841858;0.44999998807907104;-5.260000228881836;15.260000228881836;-70.30999755859375
53.94;48.709999084472656;0;0;0;0;0;0;"[""Engulfing.Bearish""]";"[""Engulfing.Bearish""]";"[""SpinningTop.White""]";-1.649999976158142;49.15999984741211;pscrt1;0.800000011920929;-0.4000000059604645;0.800000011920929;0.0;-1.36;-1.3600000143051147;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.0;-0.18000000715255737;0.0;360000;-360000;100.0;360000;0.0;51.400001525878906;0;0;0;0;0;0;1.940000057220459;40.84000015258789;53.939998626708984;48.709999084472656;Health Technology;BMY;0.3100000023841858;-0.20000000298023224;0.3100000023841858;0.0;28.040000915527344;-62.41999816894531;-69.97000122070312
65.86;68.2300033569336;0;0;0;0;0;0;[];[];[];0.7900000214576721;56.119998931884766;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;4.32;4.320000171661377;0.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.0;0.18000000715255737;-0.18000000715255737;359800;-359800;100.0;359800;4.354809761047363;65.0;0;0;0;0;1;0;1.0;56.38999938964844;65.86000061035156;68.2300033569336;Transportation;NMM;0.5600000023841858;0.4699999988079071;0.5600000023841858;0.3100000023841858;9.130000114440918;-60.63999938964844;-30.209999084472656
45.2;57.65999984741211;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];1.0800000429153442;37.41999816894531;pscrt1;-0.5299999713897705;0.6700000166893005;-0.5299999713897705;0.5299999713897705;0.19;0.1899999976158142;0.0;0.0;0.0;0.0;0.0;50.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;-0.09000000357627869;355900;19900;5.59;19900;10.875061988830566;60.88999938964844;0;0;0;0;0;0;1.309999942779541;51.630001068115234;45.20000076293945;57.65999984741211;Electronic Technology;NXT;-0.2199999988079071;0.3799999952316284;-0.2199999988079071;0.2199999988079071;12.050000190734863;-42.2400016784668;-45.529998779296875
62.7;57.189998626708984;0;0;0;0;0;0;"[""SpinningTop.White""]";"[""SpinningTop.White""]";"[""LongShadow.Upper""]";0.9100000262260437;68.23999786376953;pscrt1;0.9300000071525574;0.800000011920929;0.9300000071525574;0.9300000071525574;-0.6;-0.6000000238418579;100.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;349300;9300;2.66;349300;24.44297218322754;74.77999877929688;0;0;0;0;0;0;1.7699999809265137;53.150001525878906;62.70000076293945;57.189998626708984;Technology Services;ZM;0.5099999904632568;0.4000000059604645;0.5099999904632568;0.4699999988079071;-30.06999969482422;-64.95999908447266;-44.810001373291016
47.07;50.7400016784668;0;1;0;0;0;0;"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";-0.9800000190734863;79.70999908447266;pscrt1;0.0;0.6700000166893005;0.0;0.12999999523162842;-4.11;-4.110000133514404;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.0;-0.09000000357627869;348600;348600;100.0;348600;10.544208526611328;76.7699966430664;0;0;0;0;0;0;2.0;60.43000030517578;47.06999969482422;50.7400016784668;Consumer Durables;KBH;0.0;0.41999998688697815;0.0;0.019999999552965164;330.95001220703125;115.08999633789062;162.67999267578125
55.74;68.81999969482422;0;0;0;0;0;0;[];[];[];2.059999942779541;100.62000274658203;pscrt1;0.6700000166893005;0.6700000166893005;0.6700000166893005;0.800000011920929;0.33;0.33000001311302185;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;344400;-344400;100.0;344400;10.416149139404297;104.4000015258789;0;0;0;0;1;0;1.850000023841858;62.880001068115234;55.7400016784668;68.81999969482422;Consumer Durables;WHR;0.33000001311302185;0.33000001311302185;0.33000001311302185;0.4000000059604645;215.63999938964844;-20.579999923706055;49.369998931884766
38.88;72.51000213623047;0;0;0;0;0;0;[];[];[];4.329999923706055;48.2400016784668;pscrt1;-0.5299999713897705;0.9300000071525574;-0.5299999713897705;0.27000001072883606;-1.66;-1.659999966621399;0.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.18000000715255737;0.0;0.18000000715255737;341900;-136100;39.81;341900;76.2687759399414;67.16999816894531;0;0;0;0;0;0;1.2599999904632568;65.16999816894531;38.880001068115234;72.51000213623047;Consumer Non-Durables;BIRK;-0.27000001072883606;0.3799999952316284;-0.27000001072883606;0.2199999988079071;218.88999938964844;2.759999990463257;109.69999694824219
57.45;65.83000183105469;0;1;0;0;0;0;[];[];[];2.5999999046325684;163.94000244140625;pscrt1;0.6700000166893005;0.9300000071525574;0.6700000166893005;0.9300000071525574;-1.44;-1.440000057220459;100.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.18000000715255737;332500;332500;100.0;332500;12.72826099395752;190.0;0;0;0;0;0;0;1.2899999618530273;59.56999969482422;57.45000076293945;65.83000183105469;Distribution Services;WCC;0.41999998688697815;0.4699999988079071;0.41999998688697815;0.5600000023841858;530.969970703125;108.69000244140625;139.75999450683594
75.67;79.94000244140625;0;0;0;0;0;0;[];[];[];0.9700000286102295;3.130000114440918;pscrt1;0.800000011920929;0.0;0.800000011920929;0.800000011920929;0.62;0.6200000047683716;69.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.18000000715255737;0.0;-0.27000001072883606;326100;326100;100.0;326100;0.0;2.8499999046325684;0;0;0;0;0;0;1.5499999523162842;52.2599983215332;75.66999816894531;79.94000244140625;Non-Energy Minerals;NGD;0.4000000059604645;-0.09000000357627869;0.4000000059604645;0.25999999046325684;-22.8799991607666;-33.9900016784668;-40.0
